author,title,translation,label
TVR,"O primă schiță a bugetului pe 2021, prezentată luni seară. Calculele sunt făcute pe actualele legi privind pensiile și salariile","""Pensiile, costul cu pensiile în bugetul din 2021 creşte deja cu aproape 8 miliarde de lei faţă de anul trecut, de la majorarea de pensii de anul trecut. Aici, vă daţi seama... 8 miliarde înseamnă cam 0,8% din PIB, plus o creştere de la alocaţii, creşterea de anul trecut plus creşterea de anul acesta, încă aproape 3 miliarde, vorbim de 1,1% din PIB suplimentar faţă de ceea ce aveam anul trecut la buget, deci cheltuieli în plus faţă de anul trecut"", a mai explicat prim-ministrul.",1
TVR,"O decizie fermă privind redeschiderea şcolilor va fi luată pe 2 februarie. Cîțu: ""Urmărim până în acel moment exact ce se întâmplă cu situația epidemiologică în România""","Premierul a subliniat că noua tulpină care vine din Marea Britanie se pare că se răspândește mai repede. Se impun astfel în continuare purtarea măștii, menținerea distanței sociale și folosirea dezinfectantului.",1
TVR,Klaus Iohannis: Vom putea să ne atingem ţelul dacă rămânem uniţi şi avem ca deziderat binele întregii naţiuni,Şeful statului subliniază contribuţia decisivă a domnitorului Alexandru Ioan Cuza la această realizare.,1
TVR,"Muzică și ceremonial militar, în Piața Unirii din Focșani. Mai mulți demnitari au participat la ceremoniile organizate în țară","""Cea mai prețioasă lecție a paginilor vii de istorie de la momentul Unirii din 1859 este cea a unității și a solidarității, atât de frumos exprimată în imnul Unirii Principatelor: „eu ți-s frate, tu mi-eșți frate!"", a transmis într-un mesaj președintele Klaus Iohannis.",1
TVR,"Ședinţă de lucru a președintelui Klaus Iohannis cu premierul, ministrul Finanţelor și ministrul Fondurilor Europene","Joi, şeful statului s-a întâlnit cu premierul Florin Cîţu, ministrul Finanţelor, Alexandru Nazare, şi ministrul Investiţiilor şi Proiectelor Europene, Cristian Ghinea.",1
TVR,"Președintele Klaus Iohannis are o ședință de lucru cu premierul Cîţu, vicepremierul Barna şi miniştrii Finanţelor şi Investiţiilor","Guvernul a aprobat miercuri un mecanism de consultări între ministerele de linie şi cel coordonator, Ministerul Investiţiilor şi Proiectelor Europene, precum şi cu Ministerul Finanţelor pentru finalizarea Planului Naţional de Redresare şi Rezilienţă (PNRR) până în luna aprilie, obiectivul fiind ca documentul să propună spre aprobare Comisiei Europene investiţii ""foarte concrete"".",1
TVR,"Mesaj emoționant al ministrului Bogdan Aurescu: Am pierdut-o pe mama în decembrie, ea m-a învățat cât de benefice sunt vaccinurile. Am suferit anul trecut pentru că nu am putut să o îmbrățisez","""Luna trecută, în decembrie, am pierdut-o pe mama mea. Nu a murit din cauza COVID-19, ci din cauza unei alte afecţiuni. În toată viaţa sa profesională, mama a lucrat în cercetare medicală. De multe ori s-a confruntat cu bacterii şi virusuri periculoase şi am învăţat de la ea şi de la cărţile pe care le-am avut acasă cât de benefice sunt vaccinurile pentru sănătatea populaţiei. Am suferit foarte mult din cauza pierderii mamei mele, dar şi mai mult am suferit, anul care a trecut şi înainte ca mama mea să moară, pentru că nu am putut să o îmbrăţişez şi să o sărut. De aceea, vă rog pe toţi să decideţi să vă vaccinaţi, pentru că în felul acesta vă veţi putea săruta şi îmbrăţişa fără grijă părinţii şi bunicii"", a spus Aurescu.",1
TVR,Ședință de Guvern: Executivul extinde grupele de populație pentru vaccinarea anti-COVID-19,Prin hotărârea de Guvern sunt introduse în etapa a doua de vaccinare următoarele categorii de personal:,1
TVR,"Scandal în PNL | Ludovic Orban, despre criticile colegilor de partid: Eu discut în forurile statutare ale PNL, nu în spaţiul public","""A eșuat ca președinte al PNL. Și-a închipuit că e omul fară de care România nu merge înainte. Sunt zeci de filiale, vrem reformarea partdiului. Partidul este pe un butoi de pulbere”, a spus Rareș Bogdan.",1
TVR,Ce atribuții vor avea vicepremierii Kelemen Hunor şi Dan Barna,"În acelaşi timp, viceprim-ministrul Kelemen Hunor va coordona domeniul minorităţilor naţionale, precum şi toate activităţile din domeniile de responsabilitate aparţinând următoarelor ministere: Ministerul Dezvoltării, Lucrărilor Publice şi Administraţiei, Ministerul Mediului, Apelor şi Pădurilor, Ministerul Tineretului şi Sportului.",1
TVR,"Robert Sighiartău, secretarul general al PNL: Este nevoie de o schimbare la vârful partidului. Orban şi-a atins limitele","""Eu cred că este nevoie de o schimbare la vârful PNL, pentru că vedem că lucrurile nu au funcţionat în ultimul an de zile, mai ales în perioada guvernării Orban când deciziile au fost luate discreţionar, când au fost promovaţi oameni pe bază de loialitate şi nu de competenţe, când au fost numiţi secretari de stat, şefi de agenţii oameni care nu aveau nicio legătură cu profesia pentru care au fost numiţi, iar, mai mult decât atât, toate aceste numiri nu au fost trecute prin filtrul comisiilor de specialitate ale PNL sau prin Biroul Permanent Naţional"", a spus Sighiartău, pentru Agerpres.",1
TVR,Interes crescut din partea populației pentru programarea la vaccinare. Fostul președinte Traian Băsescu s-a vaccinat împotriva coronavirusului la câteva ore după premierul Florin Cîțu,"În Capitală s-a atins capacitatea maximă de 62 de mii de programări pentru săptămânile următoare, la fel și la Cluj.",1
TVR,"Iohannis: În 2020, ne-am dat seama cu toții cât de importantă este cultura în viața noastră. Reafirm preocuparea mea pentru găsirea celor mai bune soluții de sprijinire a acestui sector","A devenit o frumoasă tradiție ca la fiecare început de an să primim, la Palatul Cotroceni, o serie de personalități culturale ale României care, cu talent și profesionalism, sporesc patrimoniul cultural al națiunii noastre.",1
TVR,Președintele Klaus Iohannis s-a vaccinat: ”Este o procedură simplă. Recomand tuturor vaccinarea”. TVR 1 a transmis momentul în direct,"Preşedintele Klaus Iohannis s-a imunizat anti-COVID, vineri, la ora 10:00, la Centrul de vaccinare din cadrul Spitalului Universitar de Urgenţă Militar Central ""Dr. Carol Davila"".",1
TVR,"Premierul Florin Cîțu se va vaccina public sâmbătă, 16 ianuarie, la ora 12:00, la Spitalul ”Dr. Carol Davila”","La momentul vaccinării vor avea acces doar cameramanul și fotograful oficial, precum și cameramanul TVR.",1
TVR,Premierul Florin Cîțu: Pentru 2021 vom veni cu o lege a salarizării care să elimine din inechități,"Premierul a dat aceste detalii în răspunsul despre sporurile de 30% acordate angajaţilor din prefecturi, în contextul epidemiei de COVID-19.",1
TVR,CCR a respins ca inadmisibilă sesizarea AUR referitoare la alegerea preşedintelui Camerei Deputaţilor,"”În ședința din data de 14 ianuarie 2021, Curtea Constituțională a examinat, în cadrul controlului constituționalității hotărârilor Parlamentului,sesizarea de neconstituționalitate a Hotărârii Camerei Deputaților nr.71/2020 pentru alegerea Președintelui Camerei Deputaților, obiecție formulată de Grupul parlamentar al Alianței pentru Unirea Românilor. În urma deliberărilor, Curtea, cu majoritate de voturi, a respins sesizarea, ca inadmisibilă. Decizia este definitivă şi general obligatorie. Argumentele reținute în motivarea soluției pronunțate de Curtea Constituțională vor fi prezentate în cuprinsul deciziei, care se va publica în Monitorul Oficial al României, Partea I”, se arată în comunicatul transmis de CCR",1
TVR,Guvernul nu a stabilit cine va plăti pentru amenajarea şi dotarea centrelor de vaccinare. E nevoie de criterii clare pentru decontarea cheltuielilor,Multe centre de vaccinare nu sunt încă puse la punct. Unii primari susțin că nu au bani nici pentru dotări și nici pentru plata personalului.,1
TVR,ACTUALIZARE Curtea Constituțională a admis sesizarea de neconstituționalitate a guvernului privind creșterea cu 40% a pensiilor. Legea se întoarce în Parlament,"Executivul a majorat veniturile pensionarilor cu 14% în luna septembrie, însă majoritatea parlamentară de la acea vreme a respins aceste cifre. Social-democrații cer din nou majorarea cu 40 la sută și susțin că bani ar fi în visteria statului.",1
TVR,Președintele Klaus Iohannis a transmis ministrului Justiției cererea de urmărire penală a lui Călin Popescu-Tăriceanu,"Luni, DNA a cerut Parchetului General sesizarea preşedintelui Klaus Iohannis pentru începerea urmăririi penale pe numele lui Călin Popescu-Tăriceanu pentru luare de mită, pe vremea când acesta ocupa funcţia de prim-ministru.",1
TVR,Miercurea Ciuc: Ajutoare de la stat pentru cei care și-ai pierdut casele în incendiu de saptamâna trecută,Autorităţile au identificat toate persoanele rămase fără case și vor începe şi anchetele sociale.,1
TVR,"Iohannis: Măsura îngheţării salariilor mi se pare una justă, sunt mai puţini bani la buget. Nu poate fi vorba de mărirea unor lefuri bugetare în anul 2021, până când ieşim din criza economică",Iohannis a afirmat că salariile şi pensiile vor putea să crească atunci când România va ieşi din criza economică.,1
TVR,"Klaus Iohannis: Mă voi vaccina public vineri, 15 ianuarie. Vaccinarea în masă reprezintă singura soluţie pentru a ne întoarce cât mai rapid la normalitate","""Nu am dorit nici eu, nici premierul, ca să zic aşa, să ne băgăm în faţă. Ar fi fost, probabil, mesajul greşit, dar vineri, în 15 ianuarie, începe a doua etapă de vaccinare în care este prevăzută vaccinarea, de exemplu, a personalului de învăţământ, a persoanelor de peste 65 de ani şi a persoanelor cu comorbidităţi, cu boli cronice, dar şi a personalului numit esenţial, de exemplu, Administraţia Prezidenţială, Guvernul şi aşa mai departe. Şi pentru a marca debutul campaniei de vaccinare din etapa a doua, eu mă voi vaccina public vineri, pe 15 ianuarie"", a anunțat șeful statului.",1
TVR,Liviu Dragnea rămâne în închisoare. Judecătorii i-au respins o cerere de revizuire a condamnării,"Liviu Dragnea a depus acţiunea în luna noiembrie, în condiţiile în care Instanţa supremă i-a respins anterior alte căi extraordinare de atac împotriva condamnării - recurs în casaţie, contestaţie în anulare şi un recurs în drept intitulat ""habeas corpus"".",1
TVR,Klaus Iohannis: În 2021 avem două direcții majore -  să stopăm pandemia și să repornim toate sectoarele economice. Reformele nu mai pot să aștepte,"""Reformele nu pot să mai aştepte. 2021 este anul în care trebuie puse bazele unei sănătoase reaşezări a societăţii româneşti"", a spus şeful statului într-o conferinţă de presă susţinută la Palatul Cotroceni, arătând că a transmis acest lucru şi în cadrul întâlnirilor de săptămâna trecută cu membri ai Guvernului.",1
TVR,Guvern: Ajutoare umanitare de urgenţă familiilor sinistrate după incendiul din Miercurea Ciuc,Sursa citată menţionează că decizia prim-ministrului va fi transpusă printr-o Hotărâre de Guvern.,1
TVR,A murit fostul ministru Bogdan Stanoevici. El era în stare foarte gravă după ce a fost infectat cu coronavirus,A declarat public că nu poartă masca de protecție pentru că era sănătos.,1
TVR,"Ambasadorul SUA la București își încheie mandatul. Întâlnire cu ministrul Afacerilor Externe, Bogdan Aurescu","Șeful diplomaţiei române a trecut în revistă realizările înregistrate pe parcursul anului 2020 în cooperarea dintre România şi SUA, pornind de la dialogul politic substanţial la nivel înalt şi incluzând progrese concrete în domenii de interes comun, inclusiv dezvoltarea componentei economice şi de energie a Parteneriatului Strategic.De asemenea, a fost exprimată satisfacţia comună pentru cooperarea în domeniul apărării şi securităţii, inclusiv prin semnarea unei Foi de parcurs privind cooperarea în domeniul Apărării între România şi Statele Unite, pe o perioadă de 10 ani. Ministrul român a reiterat, în acest context, importanţa extinderii prezenţei militare americane în România.Bogdan Aurescu a subliniat necesitatea ca dialogul bilateral să continue în acelaşi ritm susţinut. El și-a exprimat convingerea că noua administraţie americană va susţine aprofundarea în continuare a Parteneriatului Strategic cu România, ţinând cont că acest obiectiv se bucură de sprijin bi-partizan.",1
TVR,"DNA cere încuviințarea urmăririi penale pe numele lui Călin Popescu Tăriceanu, acuzat de luare de mită de la o companie austriacă. Fostul prim ministru respinge acuzațiile","""Suma de  800.000 USD, reprezentând un comision din valoarea plăților făcute de statul roman către companie, ar fi fost folosită în beneficiul demnitarului, pentru acoperirea unor cheltuieli de campanie electorală, fiind transferată în baza unor contracte fictive încheiate cu mai multe companii offshore"", se arată într-un comunicat transmis Știrilor TVR.",1
TVR,"America, mai divizată că niciodată. Violențe greu de imaginat la Capitoliu. Filmul evenimentelor",Știriletvr.ro v-au ținut la curent cu ceea ce s-a întâmplat în SUA. Urmăriți aici filmul evenimentelor!,1
TVR,Cotroceni: Președintele Iohannis se întâlnește cu premierul și câțiva miniștri,"La discuţii participă prim-ministrul Florin Cîţu, viceprim-ministrul Dan Barna, ministrul Transporturilor şi Infrastructurii, Cătălin Drulă, ministrul Economiei, Antreprenoriatului şi Turismului, Claudiu Năsui, ministrul Justiţiei, Stelian Ion, ministrul Investiţiilor şi Proiectelor Europene, Cristian Ghinea, ministrul Sănătăţii, Vlad Voiculescu, ministrul Cercetării, Inovării şi Digitalizării, Ciprian Teleman.",1
TVR,Joe Biden: “Cer mulțimii să se retragă și să lase democrația să facă un pas înainte”,"Joe Biden îi cere președintelui în exercițiu, Donald Trump, să ceară prin intermediul televiziunii încheierea ""acestui asediu"".",1
TVR,"Costel Alexe, așteptat la DNA. Fostul demnitar ar fi primit 22 de tone de tablă ca să deblocheze alocarea unor certificate de carbon pentru combinatul siderurgic Galaţi","Fostul ministru al mediului Costel Alexe e acuzat de DNA că ar fi primit 22 de tone de tablă de gard în valoare de 100.000 de lei. Totul pentru a debloca alocarea a peste 5 milioane de certificate de carbon către Combinatul siderurgic Galaţi. Acestea veneau de la Comisia Europeană pentru reducerea poluării, dar era nevoie şi de semnătura ministrului.",1
TVR,Premierul Florin Cîțu: Propunem ca bugetul să intre în Parlament în 4 februarie spre a fi aprobat,"""Am făcut o solicitare fiecărui minister, o notă prin care am cerut mai multe lucruri"", a precizat Cîțu.",1
TVR,Surse politice: Președintele Klaus Iohannis se întâlnește cu liderii coaliției de guvernare,"Participă la ședință Ludovic Orban, Dan Barna, Dacian Cioloș și Kelemen Hunor.",1
TVR,"Parlament: Nouă candidați pentru posturi de ambasadori, audiați în comisiile de specialitate","Miercuri vor fi audiaţi Nineta Bărbulescu - propusă pentru funcţia de ambasador în Malaezia, Dan Bălănescu - Indonezia şi Timorul de Est, Brânduşa Predescu pentru Bulgaria şi Daniela Laura Popescu - Marea Britanie.",1
TVR,Ministerul Justiției trimite procurorului general cererea de urmărire penală în cazul fostului ministru Costel Alexe,Președintele Klaus Iohannis a transmis astăzi ministrului Justiției cererea de urmărire penală a fostului ministru al Mediului.,1
TVR,Florin Cîțu: Intenţia noastră este ca de la jumătatea săptămânii viitoare să trecem la etapa a doua pentru vaccinare,"El s-a referit la situaţia vaccinării până în prezent, apreciind că ""ritmul este cel bun"".",1
TVR,Aprobarea bugetului pentru anul acesta este primul test major pe care trebuie să îl treacă guvernul condus de Florin Cîțu,Proiectul va intra în dezbatere după vacanța parlamentară și va fi un test pentru coaliția de la putere.,1
TVR,"Noul an în politică. Teme sensibile: desființarea secției speciale, modificarea Codului administrativ, alegerea primarilor în două tururi, eliminarea pensiilor speciale pentru aleșii locali","În paralel, PNL și USR-PLUS vor da un test al maturității politice, pentru a putea conlucra și lăsa deoparte divergențele. Ambele formațiuni vor trece printr-un congres, la care va fi aleasă o nouă conducere.",1
TVR,Mesajul de Anul Nou al premierului Florin Cîțu: Vă promit că eu și echipa mea vom face totul ca economia să se relanseze în 2021,"""Acum, din noua mea poziție de prim-ministru, vă promit că eu și echipa mea vom face totul ca economia să se relanseze în 2021. Nu putem să facem acest lucru singuri. Doar împreună cu voi"", a adăugat el.",1
TVR,Plata ratelor la bancă poate fi amânată cu maxim 9 luni,"Perioada maximă pentru suspendare este de 9 luni, atât pentru creditele pentru care s-a obținut deja suspendarea obligatiilor de plată, cât și pentru cele pentru care nu s-a aplicat această facilitate.",1
TVR,2021 - An de austeritate pentru bugetari,Vor fi menținute la nivelul actual și indemnizaţiile de hrană și cele de merit.,1
TVR,Premierul Florin Cîțu: Punctul de amendă nu se modifică,"Ultima majorare a amenzilor de circulaţie a avut loc în 2017, când punctul de amendă a crescut de la 125 la 145 de lei.",1
TVR,"Guvernul s-a reunit în ședință. Pe masă, ordonanța pentru măsurile prevăzute în bugetul pe 2021","""Va fi o ordonanţă care va fi pusă în transparenţă şi va fi aprobată în şedinţa de guvern de miercuri. Se prelungesc măsurile active până la 30 iunie 2021. (...). Munca flexibilă este o măsură care cred că se va permanentiza în România. În continuare sunt acele măsuri de ajutor de stat prin intermediul IMM Invest, noutatea că Agro IMM Invest o să fie aprobat în şedinţa următoare de Guvern, sper să fie gata cu toate avizele. Este o măsură pe care o aşteaptă cei din sectorul agricol, cu garanţii de până la 1 miliard de lei"", a declarat Florin Cîţu, la Palatul Victoria, citat de Agerpres.",1
TVR,Patru deputaţi care au lipsit la prima ședință au depus jurământul în plenul Camerei,"Cei patru deputați nu au putut fi prezenţi la prima şedinţă a plenului Camerei în noua componenţă, după alegerile parlamentare.",1
TVR,"Primarii de municipii: Practicile nesănătoase ale guvernelor anterioare, preluate de Guvernul Cîțu",Primarii de municipii spun că adoptarea acestei ordonanțe fără consultarea AMR încalcă legea.,1
TVR,Lucian Isar a fost numit consilier onorific al premierului Florin Cîțu,Economistul Lucian Isar este soţul senatoarei Alina Gorghiu.,1
TVR,Guvernul prelungește măsurile pentru persoanele și firmele afectate de pandemie,"De asemenea, este pregătită o ordonanță prin care anumite categorii de persoane să poată beneficia în continuare de amânarea ratelor la bănci.",1
TVR,"Salariul minim va crește cu 41 de lei net, a anunțat premierul Cîțu","Premierul Florin Cîțu: Antreprenorii, care au dus greul anul trecut și au susținut economia în această perioadă de criză au venit cu propunerea de a menține salariul minim. Pe de altă parte, sindicatele au venit cu o propunere de a crește salariul minim cu peste 7%. Eu spun că am găsit o formulă de compromis pentru toată lumea. Salariul minim, din punctul nostru de vedere, va creşte puţin peste rata inflaţiei. Rata inflaţiei este estimată sub 2%, de 1,8%, salariul minim creşte cu 3,1% pentru anul viitor, asta arată că susţinem creşterea veniturilor mici ale românilor, în acelaşi timp înţelegem costurile pentru antreprenori şi spunem noi că este formula care să susţină dinamica economiei în 2021 şi în viitor.",1
TVR,Guvernul vrea să crească salariul minim brut cu 70 de lei,"„La nivelul Guvernului vom decide creșterea salariul minim pe economie pentru anul viitor cu un procent care va ține cont de argumentele reprezentanților sindicatelor, ai patronatelor, precum și de contextul economic și social. Ne dorim să asigurăm o viață mai bună pentru români, având însă grijă să păstrăm locurile de muncă și să protejăm inițiativa antreprenorială”, a declarat premierul Florin Cîțu.",1
TVR,"Ședință privind bugetul pe 2021, la Palatul Cotroceni: Întâlnire între președinte, premier și ministrul Finanțelor","„Proiectul de buget va fi gata în prima parte a anului viitor. Majoritatea detaliilor sunt puse la punct. Ceea ce știm foarte bine este că țintim un deficit bugetar în jur de 7% sau mai bine, în funcție de cum vor decurge discuțiile”, a spus Cîțu.",1
TVR,Președintele Klaus Iohannis pleacă marți la Chișinău,"„Din această perspectivă, în cadrul vizitei vor fi abordate aspecte concrete referitoare la sprijinul României pentru cetățenii Republicii Moldova, inclusiv în contextul pandemiei de COVID-19, și respectiv pentru susținerea dezvoltării economice și sociale a Republicii Moldova”, transmite Administrația Prezidențială.",1
TVR,Guvernul Cîțu se reuneşte în şedinţă. Principala temă: ordonanţa de urgenţă privind stabilirea unor măsuri la nivelul administraţiei publice centrale,"Proiectul este promovat ca urmare a Hotărârii Parlamentului nr. 31/2020 pentru acordarea încrederii Guvernului, publicată în Monitorul Oficial.",1
TVR,Cum își petrec politicienii Crăciunul,"Masa trebuie să fie plină de bucate speciale în aceste zile. Cristina Trăilă a lăsat fotoliul de deputat, și-a pus şorţul și robotește în bucătărie.",1
TVR,Klaus Iohannis: România salută  parteneriatul convenit între UE şi Marea Britanie privind relațiile viitoare,"Regatul Unit şi Uniunea Europeană au ajuns la un acord privind relaţiile comerciale post-Brexit, cu doar câteva zile înainte ca Londra să iasă din piaţa unică a UE.",1
TVR,România are Guvern nou. Toți miniștrii cabinetului Cîțu au primi aviz favorabil de la comisiile de specialitate ale Parlamentului,"De un optimism debordant au fost candidații la ministerele care vor gestiona fonduri europene, chiar dacă proiectele concrete au cam lipsit.",1
TVR,Predări de ștafete la ministere. Noii miniștri își preiau mandatele,"La Ministerul Afacerilor Interne, Lucian Bode a fost primit cu fanfara militară. A declarat că este interesat de o prezenţă cât mai eficientă în teren a structurilor MAI, astfel încât cetăţenii să se simtă în siguranţă.",1
TVR,Prima ședință a noului cabinet. Florin Cîțu: Va fi o guvernare stabilă si de lungă durată. Miercurea viitoare avem şedinţă de guvern,"Cîțu le-a mai spus miniștrilor că miercuri seara nu este o ședință de Guvern, ci discuții despre prioritățile pentru ședința de săptămâna viitoare, în general combaterea efectelor provocate de pandemie și finalizarea bugetului pentru anul 2021.",1
TVR,"Florin Cîțu, despre criticile lui Dacian Cioloș privind numirea lui Sorin Cîmpeanu la Educație: Avem o înțelegere de a nu comenta",Premierul învestit a declarat că nu va discuta despre acest subiect până nu va vedea despre ce a fost vorba.,1
TVR,Prim ministrul Florin Cîțu: Proiectul de buget va fi gata în prima parte a anului viitor. Țintim un deficit bugetar de 7 la sută,"„Proiectul de buget va fi gata în prima parte a anului viitor. Majoritatea detaliilor sunt puse la punct. Ceea ce știm foarte bine este că țintim un deficit bugetar în jur de 7% sau mai bine, în funcție de cum vor decurge discuțiile”, a spus Cîțu.",1
TVR,"Marcel Ciolacu: V-ați pus un premier de paie, ca nu cumva să vă încurce planurile",El acuză că în programul de guvernare nu există nicio măsură pentru viața românilor și nicio reformă.,1
TVR,"Raluca Turcan, propusă pentru Ministerul Muncii: Orice om simte că există supra-încărcări ale aparatului bugetar. Nu-și propune nimeni să dea afară oameni (...) instituțiile trebuie făcute să funcţioneze","Pe de altă parte, aceasta a apreciat că în prezent este prematură luarea în discuţie a variantei unei majorări a salariilor bugetarilor în anul 2021.",1
TVR,"Avocatul Poporului sesizat cu privire la componența Guvernului, din perspectiva egalității de șanse între femei și bărbați. ”Decizia este una eminamente politică”","Potrivit dispozițiilor art. 16 alin. (3) din Constituție, funcțiile și demnitățile publice, civile sau militare, pot fi ocupate, în condițiile legii, de persoanele care au cetățenia română și domiciliul în țara. Statul român garantează egalitatea de șanse între femei și bărbați pentru ocuparea acestor funcții și demnități, explică Avocatul Poporului.",1
TVR,"Sorin Cîmpeanu: Școlile vor fi redeschise de îndată ce situația epidemiologică o va permite. Educație nu se poate face fără finanțare, fără cadre didactice pregătite","Cu privire la redeschiderea școlilor, ministrul propus a spus:  „Cu toții ne dorim ca școlile să fie redeschise. Școlile vor fi redeschide de îndată ce situația epidemiologică o va permite. (...) Din păcate, momentul deschiderii școlilor excede competențelor Ministerului Educației”, a explicat Sorin Cîmpeanu.",1
TVR,"Discuții în contradictoriu în PNL, din cauza ministerelor pierdute la negocieri. Ludovic Orban le răspunde contestatarilor: Nu mai suntem singuri la guvernare","„Le-am răspuns că PNL nu mai este singur la guvernare, PNL se află într-o coaliție și că în negocierile purtate mandatul acordat de BPN a fost respectat 100%. Mandatul meu a fost acela de a negocia formarea unei coaliții și de asemenea de a conduce la formarea unei majorități parlamentare care să ducă la învestirea unui guvern condus de Florin Cîțu și, de asemenea, cu o reprezentare care ține cont de votul cetățenilor, adică o reprezentare în toate funcțiile de demnitate publică pentru PNL corespunzătoare votului dat de cetățeni și anume o pondere de 55%”, a declarat Ludovic Orban.",1
TVR,"Florin Vasile Cîțu, propus pentru funcția de prim-ministru. Fișă biografică","A absolvit Grinnell College din Iowa (1992-1996), cu specializarea economie-matematică, şi un masterat în economie în cadrul Universităţii de Stat din Iowa (1997-1999).",1
TVR,"Noul guvern a fost votat în Parlament cu 260 de voturi ""pentru"" și 186 împotrivă. Florin Cîțu: Sunt conștient de responsabilitatea de a guverna într-o perioadă atât de dificilă","ACTUALIZARE 19.00 Florin Cîțu, premierul României, declarații în holul Parlamentului:",1
TVR,Noii parlamentari și-au ales conducerea și au împărțit comisiile. Senatul are în premieră o femeie președinte. Diana Șoșoacă va fi şefa comisiei de cercetare a abuzurilor,Reprezentanții AUR au acuzat PNL și PSD că s-au înțeles ca să aleagă conducerea camerei și au părăsit sala.,1
TVR,Florin Cîțu a fost desemnat premier. Urmează formarea guvernului și votul în Parlament,"PNL, USR-PLUS și UDMR au venit împreună la consultări, chiar dacă programul de la Cotroceni le menționa separat. La final, liderii s-au declarat optimiști.",1
TVR,George Simion: “Categoric nu vom vota Cabinetul Cîțu”. Formațiunea AUR cere redeschiderea școlilor,"El menționează că AUR vrea redeschiderea școlilor, pentru că „de bâlci politic românii sunt sătui”.",1
TVR,Marcel Ciolacu: Am luat decizia să nu mergem la consultările cu preşedintele Klaus Iohannis. PSD va intra total în opoziție,"El spune că social-democrații așteaptă programul de guvernare „cu care noul CDR trebuie să vină în Parlament, precum și bugetul de stat, un buget al austerității”.",1
TVR,"Iohannis, mesaj de ziua Revoluției: Justiţia trebuie să-şi facă datoria! Orice întârziere va transforma această ruşinoasă restanţă într-un grav atentat la adresa democraţiei noastre","Potrivit şefului statului, respectul şi recunoştinţa se îndreaptă nu doar către eroii acelor zile, ci şi către urmaşii lor, care poartă în suflete ""răni adânci"".",1
TVR,"Senatul și Camera Deputaților se reunesc, astăzi, în plen. Urmează constituirea comisiilor parlamentare","""Mâine (marţi - n.r.) vom convoca un plen, cel mai probabil în jurul orei 13.00, pentru a finaliza procedurile de constituire a noului Parlament prin structura comisiilor şi prin toate celelalte chestiuni şi, de asemenea, un Birou permanent în jurul orei 12.00 - 12.30"", a anunţat Ludovic Orban, după ce şi-a preluat funcţia de preşedinte al Camerei Deputaţilor.",1
TVR,Anca Dragu de la USR PLUS a fost aleasă preşedinte al Senatului. Este prima femeie care ocupă această funcție în România,La şedinţă au fost prezenţi 133 din cei 136 de senatori şi s-au înregistrat 7 voturi nule.,1
TVR,"Consiliul Permanent al UDMR a aprobat persoanele desemnate pentru viitorul Guvern Cîţu. Kelemen Hunor, viceprim-ministru","Cseke Attila a primit aprobarea formaţiunii pentru funcţia de ministru desemnat al Dezvoltării, Lucrărilor Publice şi Administraţiei, Tanczos Barna pentru funcţia de ministru desemnat al Mediului, Apelor şi Pădurilor, iar Eduard Novak pentru funcţia de ministru desemnat al Tineretului şi Sportului, a informat un comunicat al UDMR.",1
TVR,"Bucureștiul are de azi, oficial, și doi viceprimari: Horia Tomescu, de la USR, și Stelian Bujduveanu, de la PNL","Liberalul Stelian Bujduveanu , propus de PNL, este licențiat în drept și deține un master în Dreptul Uniunii Europene. Ședința Consiliului General a fost organizată online, dar a fost suspendată o ora după ce consilierii PSD au intrat în sala și au refuzat să plece.",1
TVR,"Oliver Păiuși (USR-PLUS) și Ramona Porumb (PNL), noii viceprimari al Sectorului 1","„Doresc să-i felicit pe Oliver Păiuși și pe Ramona Porumb! Am convingerea că împreună vom reconstrui Sectorul 1 și vom pune bazele unei administrații axate pe competență, corectitudine și transparență în cheltuirea banului public, care să răspundă astfel nevoilor și așteptărilor comunității din această zonă administrativă”, a declarat primarul Sectorului 1, Clotilde Armand.",1
TVR,Premierul interimar Nicolae Ciucă cere instituțiilor să verifice adeverința invocată de Diana Șoșoacă pentru a nu purta mască,Premierul interimar afirmă că instituțiile „sunt în măsură să se autosesizeze”.,1
TVR,"Preşedintele Klaus Iohannis a depus o coroană de flori în memoria victimelor Revoluţiei din 1989, în Piața Universității","Discursul lui Nicolae Ceauşescu a fost întrerupt de huiduieli şi fluierături ale grupurilor de protestatari, constituite spontan. Mitingul s-a spart, iar pe străzile din jur mii de oameni au manifestat pentru democraţie şi împotriva dictaturii.În cursul serii, demonstranţii, majoritatea tineri, s-au adunat în apropierea Hotelului Intercontinental din Piaţa Universităţii, unde au ridicat o baricadă în faţa dispozitivului de intervenţie. Forţele de ordine au primit dispoziţie să ""cureţe zona"". În cursul nopţii, s-a tras asupra demonstranţilor, fiind înregistraţi morţi şi răniţi. De asemenea, numeroşi manifestanţi au fost arestaţi şi duşi la închisoarea Jilava, din apropierea Bucureştiului.",1
TVR,Prima ședință a noului Parlament ales. Dispute în prima zi și controverse privind purtarea măștii,Prima zi de parlament a adus și un blocaj. Noii aleși nu se înțelegeau cum să-și împartă funcțiile în conducerea celor două Camere și în comisiile permanente.,1
