author,title,translation,label
Calin,"Mușchii lui Iohannis nu sunt de la sală, ci de la mutat mobila în șase case","„Carmen este dependentă de schimbare și nu trec două zile fără să-i ceară lui Klaus să rearanjeze mobila într-una din case“, povestește un apropiat al cuplului prezidențial. „Iar uneori Klaus se mai încurcă și mută mobila din casa greșită, așa că apoi trebuie s-o mute la loc, după care o mută și pe cea din casa corectă. Normal că faci mușchi de la atâta mutat de mobilă.“Adepții teoriei conspirațiilor au însă o cu totul altă explicație. „Modul în care se prezintă fizic președintele este dovada supremă că el este robot“, spun aceștia. „E imposibil să treci de 60 de ani și să nu ai măcar un pic de burtă. În plus, Iohannis nici măcar n-a clipit când a fost înțepat, deci e cât se poate de clar că nu e om.“",0
Eftimie,"Ce scârțar! În loc de plic, Iohannis a decorat-o pe asistenta care l-a vaccinat","Șeful statului nu s-a mărginit la acest gest ci a și depus o coroană de flori la tomberonul de lângă, unde a fost găsit un câine mort în urmă cu două zile. Klaus Iohannis a insistat pe importanța proiectului de vaccinare a întregii populații și a promis că toți cei care se vor vaccina vor primi și ei o medalie.Președintele a fost vaccinat în cadrul unei ceremonii oficiale, pe toată perioada procesului fiind intonat imnul național de către fanfara regimentului 2 Vânători de Munte. Acesta s-a încordat un pic de nervi când a auzit versurile pentru că nu se spunea nicăieri că PSD este de vină pentru tot haloimăsul din țară.",0
Vasile,Yahoo Messenger s-a redeschis doar ca să-l baneze și el pe Donald Trump,"„Ştim, nu mai suntem chiar pe val, ne-am pierdut utilizatorii, Messengerul e pe butuci de ani de zile. Dar nu vrem să rămânem în istorie ca ‘singurii care nu i-au tăiat accesul lui Trump'”, oftează Anatol Iahuleanu, CEO-ul Yahoo.Nostalgici, milioane de români încearcă să-şi amintească userul şi parola de pe Yahoo ca să se logheze şi ei, o ultimă dată, pe Messengerul tinereţii lor. „Vrem să ne trimitem câteva buzz-uri, nişte pupici, poate şi emoticonul ăla cu îmbrăţişarea >:D<. Şi să jucăm nişte Yahoo Pool dacă ne mai rămâne timp”, a declarat papushik_mik_2003, 45 de ani, din Tecuci.",0
Eftimie,"Iohannis s-a răzgândit cu vaccinul, că are deja vreo opt cipuri în cap","Președintele a comunicat medicului său personal că are deja două cipuri mai vechi, realizate de Electronica București, precum și o serie de cipuri mai moderne, inclusiv un octocore cu arhitectură pe 32 de biți, de-aia pare că gândește mai încet din când în când. Acesta spune că nu dorește să-și înlocuiască cipul vechi pe 32 întrucât nu se încălzește ca modelele noi.Totodată Iohannis a zis că nu exclude posibilitatea să se vaccineze în viitor, dacă dorește să-și mărească capacitatea de procesare, deși spune este puțin probabil întrucât a dovedit că poate să conducă țara și așa prost cum e. Pe de altă parte acesta recomandă românilor să se vaccineze întrucât cipurile în cap nu sunt un dezavantaj, dimpotrivă, oamenii roboți pot să ajungă orice în țara asta, inclusiv președinte, ca el.",0
Calin,Statele Unite transmit condoleanțe tuturor românilor care mor de grija Americii,"„Am fost uluiți să vedem zeci de mii de români murind de grija Statelor Unite ale Americii“, spun oficialii americani. „Nu credeam că așa ceva este posibil. Sunt momente grele pentru poporul român, cu atât de multe victime într-un timp atât de scurt, dar sperăm ca țara voastră să treacă cu bine peste această grea încercare.“Mesajul SUA se încheie, totuși, într-o notă cât se poate de serioasă și protocolară: „Ne doar în cur de părerea voastră, români pârliți și irelevanți!“",0
Calin,Schwarzenegger va călători în 1984 și va încerca să-l ucidă pe Donald Trump,"„Ca să salvez prezentul va trebui să repar trecutul“, a spus Arnold Schwarzenegger. „Doar dacă îl ucid pe Trump în 1984 pot face să dispară rușinea de la Capitoliu din acest an. O s-o fac pentru America și pentru libertate. Din păcate, cu Justin Bieber nu pot să fac nimic, că el încă nu era născut în 1984. Poate cu altă ocazie.“Demersul lui Schwarzenegger este contestat vehement de extrem de mulți americani. Surprinde însă faptul că nu fanii lui Trump sunt cei mai revoltați, ci fanii seriei Singur acasă. Ei nu au o problemă cu uciderea lui Donald Trump, dar îi cer lui Arnold Schwarzenegger să călătorească în 1993 pentru asta, astfel încât să nu fie afectată scena cu Trump din Singur acasă 2.",0
Eftimie,"Dezamăgit de Trump, un bulibaşă i-a schimbat numele copilului din Donald în Goofy","„Consideră că atitudinea președintelui încă în exercițiu Donald Trump nu se aliniază valorilor democratice și rigorilor etice la care am aderat cu toții. În aceste condiții am decis să notific autoritățile și Monitorul Oficial cu privire la retragerea numelui de Donald Maradona Papahagi Căldărar fiului meu și înlocuirea acestuia cu un nume mult mai potrivit, respectiv Goofy Maradona Andre Scrima Căldărar”, se arată în comunicatul trimis agențiilor de presă.Bulibașa precizează că el și familia sa rămân fideli principiilor democratice și perceptului de libertate individuală „atâta timp cât ea nu îngrădește libertăți ale celui de lângă noi”.",0
Calin,"România a cerut de la UE și cutii de pizza, ca să aibă în ce ține vaccinul","„Alo, Ursula, dormi în papuci? Unde sunt cutiile de pizza? Cum vrei să transportăm vaccinul, în buzunare? Vă rog eu mult, nu mai fiți scârțari!“, a scris pe Facebook ministrul Sănătății, Vlad Voiculescu, tâguind-o în același timp pe Ursula von der Leyen, președintele Comisiei Europene.Oamenii ministerului se chinuie acum să facă rost de cutii de pizza fiecare cum poate. „Am comandat pizza pentru toate rudele mele, inclusiv pentru unele cu care nu am mai vorbit de ani de zile, iar acum aștept să-mi aducă cutiile goale la minister. Deci situația este sub control“, insistă un secretar de stat din Ministerul Sănătății.",0
Vasile,"Nea Costel, drojdier, convoacă CSAŢ: Consiliul Suprem de Apreciere a Ţuicii","La aceste discuţii cruciale, găzduite de platforma online Google Drinks, vor participa omologii lui Nea Costel din statele membre NATO: Neas Kostas din Grecia, Neatătă Kostelov din Bulgaria, Kosztel-bacs din Ungaria, italianul Don Costello, somelierul-şef al Franţei, Monsieur Costeau, şi Sir Costel, liderul drojdierilor britanici.„Costeii planetei vor negocia mai multe tratate importante, printre care Pactul pentru Neproliferarea Berii cu Lămâie, Acordul pentru Încălzirea Ţuicii cu Piper, Strategia de Prunicultură pe 2025-2050 şi Reţeaua Globală de Birturi din Gări”, a precizat Mister Costel, reprezentantul SUA.",0
Eftimie,Nou incident în Rusia. Un moş care îl critica pe Putin s-a aruncat pe horn,"Jurnaliștii independenți din Rusia spun că bătrânul ar fi zis despre Vladimir Putin că nu a fost deloc cuminte în anul care tocmai se încheie și că nu merită cadouri. Imediat după aceste afirmații a fost văzut sărind de pe un horn direct în șemineul stins.Situația a dat naștere la controverse întrucât moșul era cunoscut ca un adept al ideologiilor totalitare și comuniste, respectiv împărțirea oamenilor în buni și răi, oferirea de cadouri care nu sunt corelate cu contribuția beneficiarilor la buget și, mai ales, cu faptul că se îmbrăca complet în roșu, culoarea preferată a lui Lenin.",0
Ionut,"Premieră. Avem și Ministerul Deghizării, care va gestiona măștile și purtarea corectă","Pentru deghizări cât mai bune, vor fi făcute investiții. Se vor amplasa oglinzi în spațiile publice, vor fi subvenționate măștile cu demoni sau costumele complete din blană de urs. Vor fi făcute și controale și cine poate fi identificat ia amendă.”80% din măștile de pe piață sunt neconforme. Toți poartă măști de import, în loc să cumpere măști românești autentice, cu urși, vrăjitoare, alți demoni. E dovedit științific că o barbă mare de câlți te protejează mai bine de stropi decât o fâșie subțire de poliester făcut în China”, susține noul ministru al deghizării. Decebal Popescu.",0
Eftimie,Președintele Iohannis i-a retras decorația paznicului Carrefour care a bătut o clientă,"„Decorațiile oferite de președintele României vin și cu o obligație de moralitate și conduită exemplară în societate, altfel nu valorează nimic”, au declarat surse din preajma administrației prezidențiale. Prin urmare paznicul este obligat acum să spele decorația cu spirt dacă s-a șters la cur cu ea și să o depună la Palatul Cotroceni în cutia special amenajată pentru astfel de măsuri, aflată lângă cea poștală.Prin retragerea decorației „Steaua României”, paznicul nu va mai avea parte de o serie de facilități cum ar fi înmormântare cu onoruri oficiale, gratuitate pe autobuz și reducere la bilete la pensiuni balneoclimaterice.",0
TNR,Probleme la învestirea Parlamentului. Şoşoacă nu încape în cămaşa de forţă a lui Vadim,"„Pe cine faci tu lată, escrocule, te-a trimis Bill Gates la cipat?”, a răcnit aceasta în timp ce câţiva aghiotanţi încercau zadarnic s-o îmbrace în veşmântul ceremonial.„De-a lungul timpului, Cămaşa Memorială Corneliu Vadim Tudor a găzduit somităţi precum Cristiana Anghel, Nicolae Bacalbaşa, Şerban Nicolae sau Cătălin Mitralieră. Din păcate, ea nu o încape pe doamna senator Şoşoacă, care ar fi trebuit să preia astăzi rolul onorific de Purtătoare a Cămăşii”, explică Marian Şefu, portarul Senatului.",0
Vasile,Rareş Bogdan refuză orice variantă de guvern în care nu e el Ministrul Eleganţei,"„Uitaţi-vă la cei de la USR-Plus cum se îmbracă”, a comentat Rareş Bogdan într-un interviu recent. „Arătaţi-mi un aranjament floral făcut de Cioloş sau un outfit de toamnă-iarnă în culori reci propus de Barna. Nimic! Zero barat! Nu au în tot partidul ăla nici măcar o persoană calificată pentru portofoliul Eleganţei, în timp ce noi mă avem pe mine ŞI CU ASTA, PUNCT.”Vicepreşedintele PNL a adăugat că, pe lângă obţinerea fotoliului de ministru, ţine morţiş să se asigure personal că niciun potenţial membru al Executivului nu poartă cravată cu buline la sacou în dungi, fiind vorba despre „o chestiune de siguranţă naţională”.",0
Eftimie,Fum alb la negocieri. Ludovic Orban fumează iarăși înăuntru,"„Doar un fum să mai trag”, a declarat liderul PNL și i-a solicitat președintelui o farfuriuță să nu scrumeze pe jos. Copreședintele USR, Dan Barna, a tușit sugestiv iar Orban s-a arătat deschis negocierilor susținând că și pe el îl mai doare gâtul așa că i-a oferit o țuică bună de pere de la unchii săi de la Ormeniș (jud. Brașov).Cu toate acestea, la finalul discuției, participanții i-au mulțumit președintelui PNL pentru că a fumat că altfel ar fi fost sufocați de parfumul emanat de elegantul Rareș Bogdan. Kelemen Hunor de la UDMR i-a sugerat lui Ludovic Orban să dea drumul și la „una de-aia electronică, că aia pute mai tare”.",0
Calin,Legea e lege! Cât timp avem guvern interimar sunt interzise tăierile de porc,"Pentru a evita astfel de infracțiuni pe viitor, toți românii care au cel puțin un porc trebuie să-l declare în cel mai scurt timp la primărie. Ei vor trebuie să depună o declarație cu datele personale, o poză cu porcul și, bineînțeles, un dosar cu șină. Plus un timbru fiscal de 3 lei, pentru care vor trebui să facă o vizită la un sediu de Poștă.Când își fac traseul pentru verificarea celor care trebuie să stea în carantină, polițiștii se vor folosi de prilej ca să verifice și porcii oamenilor. În zonele mai greu accesibile, un operator al Ministerului de Interne va suna proprietarul, care va trebui să-și facă porcul să guițe și să-l pună la telefon.",0
Vasile,Căciula lui Gerula din filmul Columna a intrat în Parlament pe listele AUR,"„Aşa, şi ce dacă e o căciulă? Măcar nu poartă mască, ca slugile lui Bill Gates”, a urlat o voce stridentă din mulţime.Printre ghinioniştii care nu au prins locuri în Parlament pe lista AUR se numără elefantul Cici, fostul ofiţer de Securitate din cunoscuta melodie pentru copii. „A fost un an greu. După pierderea cipicilor, e a doua lovitură pe care o încasez în plină figură. Mă gândesc serios să mă retrag în savană”, a declarat acesta.",0
Calin,Nea Costel s-a consultat cu liderii de birt și are un mesaj pentru Orban: ”Dă-te-n p… mea!”,"„Am un singur mesaj pentru Orban: dă-te-n p… mea!“, i-a transmis nea Costel. „Ții blocate discuțiile despre noul Guvern că ești tu disperat să mai prinzi o funcție . Păi dacă ți-ai dat demisia din funcția de premier de bou ce ești, cum să ceri acuma din nou funcția de premier? Mai bine intri în PSD decât să fii din nou premier, că probabil încă mai ai geaca aia pe care ți-a dat-o Dragnea în 2009.“Nea Costel l-a anunțat pe Orban și că nu-l va mai accepta vreodată la masa lui. „Și nici să nu te mai rogi vreodată de mine să-ți plătesc datoria de pe caiet de la birt“, i-a transmis nea Costel. „Și să-mi returnezi și chitara aia, că ți-am împrumutat-o acum 20 de ani pentru o seară și nici acum nu mi-ai dat-o înapoi.“",0
TNR,Avocatul Poporului s-a sesizat privind lipsa apei calde după ce s-a mirosit la subraţ,"Şefa instituţiei, fostul europarlamentar Renate Weber, s-a sesizat privind lipsa apei calde din Bucureşti după ce s-a mirosit la subraţ şi şi-a dat seama că ceva e profund în neregulă.„Băăăh, ce dreacu candeşte în halul ăsta? Oi fi chiar eu, să moară ce-am pă casă. Solicităm Primăriei Municipiului Bucureşti să ne comunice măsurile imediate dispuse în vederea asigurării condiţiilor de spălare că mi s-a terminat Mennenul şi aşea nu se poate trăi frăţică”, a notat aceasta în comunicatul transmis marţi.",0
Calin,"Tăriceanu s-a oferit să mănânce gunoiul din Sectorul 1, contra unei sume modice","Mai mult, a spus că va mânca gunoaiele contra unei sume modice, dar a insistat că nu se va supăra nici dacă o va face fără să primească vreun ban. Iar după ce va termina de mâncat toate gunoaiele de pe străzi, Tăriceanu promite că va începe să mănânce gunoaie și la domiciliul cetățeanului.„Cum n-am intrat în Parlament și am mult timp liber, locuitorii Sectorului 1 nu trebuie să se mai obosească să ducă gunoiul afară, ci doar să mă cheme pe mine. Totul fără deranj, voi mânca gunoiul cuminte, pe preșul din fața ușii, fără să las mizerie“, a promis fostul șef al Senatului. Încă o dată, felicitări domnule Călin Popescu-Tăriceanu!",0
Calin,PSD n-a plecat cu mâna goală de la negocieri. Au luat perdelele și un set de cafea,"„Am obținut cel mai mare scor la alegerile parlamentare, era normal să ne alegem cu ceva“, a spus Ciolacu. „Desigur, nu vorbim aici de sute de milioane de euro furate, dar e vorba de a ne păstra în formă. Dacă nu ești atent, în patru ani de opoziție poți să-ți pierdeți abilitățile de hoț. Iar eu nu vreau să intru în istorie ca liderul în mandatul căruia PSD-ul a uitat cum să fure.“De la Cotroceni, banda de pesediști cu Ciolacu în frunte a plecat spre Voluntari, pentru că Gabi Firea a pus ochii de mult timp pe perdelele de la Cotroceni. Setul de cafea, în schimb, Gabi Firea îl va trimite la rudele sale din Moldova, pe post cadou de Crăciun.",0
Calin,"USR a definitivat lista cu miniștri pentru negocieri: Drulă, Lulă și Pendulă","„Lista este deschisă de Drulă, Lulă și Pendulă, oameni pregătiți să preia oricând inclusiv postul de premier“, a anunțat liderul USR Dacian Cioloș. ”Dar avem și alți oameni pe listă: Capsulă la Sănătate, Basculă la Transporturi, Rapandulă la Tineret, Tarantulă la Mediu, Barabulă la Agricultură, Cagulă la Interne sau Moleculă la Cercetare.“Într-adevăr, atât lui Iohannis, cât și peneliștilor le va fi foarte greu, dacă nu chiar imposibil să refuze vreunul din numele propuse de useriști. „Dacă nu-i schimbă măscăriciului de la Bruxelles numele în Rareș Bogdanulă, PNL riscă să nu aibă niciun ministru în viitorul guvern“, apreciază reputatul politolog Decebal Popescu.",0
Ionut,Ungaria a decis să voteze bugetul UE după ce Germania i-a promis Ardealul,"”Cedarea Ardealului nu se va face brusc, ca să nu se prindă românii. Mai întâi punem o carantină pe Carpați, apoi tragem și un gard”, se arată în acordul semnat de unguri și germani. Înțelegerea va fi ușor de implementat, pentru că ardelenii oricum urăsc Bucureștiul și nu mai vor să facă parte din țara penibilă numită România, spun surse din Germania.Ardelenii care vor să rămână cetățeni români vor fi rugați să se mute undeva în Oltenia sau Moldova, dar acest lucru e puțin probabil, că niciun ardelean normal la cap nu vrea să trăiască printre cimpanzeii aceia.",0
Vasile,Guvernul rechiziționează toate frigiderele populației ca să țină vaccinul în ele,"„După cum ştiţi, vaccinurile COVID trebuie păstrate la temperaturi scăzute, iar rechiziţionarea frigiderelor e singura variantă cât de cât cost-eficientă”, a transmis ministrul interimar al Sănătăţii, Nelu Tătaru. „Altfel, trebuie să demarăm procesul de achiziţie publică, iar după cum bine ştiţi, un frigider de 10 milioane costă cel puţin 40 de milioane când îl cumpără statul.”„În principiu, puteţi să vă lăsaţi porcul, salata de boeuf şi piftia în frigidere, vom încerca să strecurăm vaccinurile printre ele. Promitem că nu le mâncăm, cel mult gustăm un pic dacă arată EXTREM de apetisant”, a mai precizat Tătaru, cu maioneză pe obrazul stâng.",0
Calin,"Mii de români puși în lanțuri în fermele din Franța, pe motiv c-ar fi rasiști","Ministrul Sporturilor din Franța, Roxana Mărăcineanu, a felicitat fermierii pentru gestul lor. ”Mă bucură nespus c-au adoptat o poziție anti-rasism și sper ca și alții să le urmeze exemplu. Mult mai mulți români ar trebui să fie înlănțuiți, astfel încât mesajul anti-rasism să se audă cât mai puternic și de cât mai multă lume”, a spus ea.Între timp, autoritățile încearcă să dea de urma tuturor fotografilor care l-au pozat de-a lungul timpului pe ”ăla negru” de pe banca turcilor. ”Sunt indici puternice că în toate pozele cu Pierre Webó se vede că acesta este negru, deci fotografii sunt rasiști, că l-au expus ca fiind negru. Îi vom identifica pe toți și îi vom amenda”, au anunțat autoritățile franceze.",0
Calin,"Ofticată că n-a băgat-o în Parlament, EBA l-a abandonat aseară în șanț pe Băsescu","Și inevitabilul s-a produs: aseară, EBA nu l-a mai ajutat pe Băsescu să găsească drumul spre casă și l-a abandonat într-un șanț. Ce-i drept, i-a lăsat sticla cu băutură alături, semn că încă simte o formă de afecțiune pentru tatăl său.Ca-n multe alte situații similare, salvarea lui Traian Băsescu a venit de la vechea sa prietenă Elena Udrea. Aceasta nu doar că l-a scos pe Băsescu din șanț, dar l-a și primi în ca sa ei, ca să se dreagă în condiții cât mai decente. Băsescu a comentat inițial că de ce este și-un bărbat în pat cu ei, dar după ce-a aflat că este soțul Elenei Udrea s-a liniștit.",0
TNR,Cine a spus că sunt antieuropeni? 25 de membri AUR au sărbătorit cu o orgie,"„Evenimentul a avut loc într-un bloc din Berceni. Vecinii au chemat Poliţia pentru că se auzeau răgete, gemete şi mormăieli care păreau să provină de la mai mulţi bărbaţi entuziaşti”, spune un localnic. „Când au deschis uşa, un morman de bărbaţi goi, unşi pe tot corpul cu margarină, vizibil bucuroşi că au intrat în Parlament.”Singurul ungur de la AUR a încercat să fugă pe geam, însă clădirile din Berceni sunt mai înalte decât cele din Bruxelles, iar afară e frig ca naiba, astfel încât şi acesta s-a întors la orgie şi a suportat amenda de 2500 de lei, transmit surse de la faţa locului.",0
TNR,Există viaţă după politică. Tăriceanu va participa la Ferma ca balegă,"Potrivit apropiaţilor, Tăriceanu se gândeşte serios să îşi facă debutul pe scena emisiunii „Ferma”, după ce scenariştii show-ului de pe Pro TV au postat recent pe Facebook că au nevoie de cineva să joace rolul de balegă.„Rolul de balegă la Ferma e unul complicat, trebuie să ieşi din când în când din curul vacii ca să dai emisiunii un aer rustic, să aluneci pe podeaua grajdului fără să duci însă spectacolul în derizoriu. Pentru cineva cu experienţa domnului Tăriceanu n-ar trebui să fie o problemă, chiar dacă n-a mai participat la reality show-uri televizate”, spune nea Aurel, zootehnist şi consultant pentru „Ferma”.",0
Calin,"Useriștii i-au zis lui Barna că au luat 40%, ca să nu-i dea afară din partid","„În loc să-i spună lui Barna că e incompetent și că trebui să demisioneze, useriștii i-au spus c-au luat 40% în alegeri”, a povestit un membru de partid. ”Ba chiar i-au spus că astea 40 de procente nu sunt finale, că mai trebuie să vină voturile din diaspora, plus redistribuirea, cu care USR-ul ar putea ajunge chiar la 50%.“Se pare că spaima c-ar putea să fie dați afară din partid de Barna este cât se poate de legitimă. Acum câteva zile, liderul USR a exclus doi membrii care au încercat să-i explice că Moș Nicolae nu există, dar n-au reușit decât să-l irite pe Barna. Așa că toată lumea este de acord că Barna trebuie lăsat în lumea lui paralelă, că oricum e incapabil să asimileze realitatea din jurul său.",0
Eftimie,Ultima șansă pentru Ponta. La berea Burger poți câștiga un loc în Senat sub capac!,"Informația a venit, evident, de la o sursă nu doar bine ancorată în realitățile cotidiene ci și cu dare de mână, întrucât pare genul de om care cumpără cel mai bun Burger, cel la sticlă de sticlă, cunoscut în lumea bețivilor drept Burger Premium Lager.Deși par puține, șansele lui Victor Ponta nu sunt chiar de neluat în seamă. Celebra fabrică a scos la vânzare un număr limitat de beri Burger la sticlă, sunt 24 în toată țara iar prețul lor este unul exorbitant pentru consumatorul de rând. Recent, o astfel de bere s-a vândut la licitație pentru suma de 3 lei, iar un avocat înstărit ca Victor Ponta nu va avea o problem în a găsi acești bani prin casă sau, dacă nu, sigur are un prieten important care l-ar putea ajuta cu suma.",0
Eftimie,AUR promite 2000 km de tuneluri dacice în următorii 4 ani,"„Dacă ne uităm cu atenție, doar Dacia Malvensis este legată de Apulensis cu un tunel dacic, în rest e dezastru. Moesia nu are legătură cu restul țării, Porolissensis la fel. Sunt provincii izolate, uitate, rămase la îndemâna roxolanilor care jefuiesc și nu produc nimic bun”, a declarat tarabostesul partidului AUR, George Simion.Acesta crede că pentru a crea o Dacie puternică avem nevoie de unire între toate provinciile precum și de o nouă reorganizare admistrativă, ce presupune mutarea capitalei la Sarmisegetuza. Ideea nu pare lipsită de avantaje, atât Sarmisegetuza, în care nu s-a mai investit de 2000 de ani, cât și Bucureștiul, actuala capitală, arată cam la fel, diferența e că în capitala Daciei sunt mult mai puțini cocalari.",0
Ionut,Guvernul sancționează absenteismul. Județele cu prezență scăzută intră în carantină,"”E inadmisibil ca după ce Statul ți-a dat absolut tot, educație, sănătate, libertate și siguranță, tu să nu vii să pui ștampila ca un cetățean onest pe candidații potriviți!”, spune premierul Orban. Carantina intră în vigoare de la miezul nopții și va fi păstrată până la următoarele alegeri, adică cel mai probabil 4 ani și va fi ridicată doar dacă în județele respective prezența la vot trece de 90%.”Bănuiesc că nu e niciun secret pentru nimeni că în Moldova nu se mai face niciun milimetru de autostradă! O regiune care nu vine la vot nu merită nimic! Acum v-ați găsit să stați în casă? Atunci stați 4 ani!”, spune președintele Iohannis, vizibil furios.",0
Ionut,Iohannis acceptă rezultatul alegerilor și își va mânca pălăria în direct la 19:00,"”E o zi dificilă pentru Iohannis, pentru că e o pălărie mare. Părea chiar mai mare decât Arcul de Triumf în timpul acelei transmisiuni în direct de Ziua Națională, când a vrut să arate că el e România”, spune analistul politic Decebal Popescu. E posibil ca și alți membri PNL să-l ajute pe președinte să înghită pălăria.Surse de la Cotroceni confirmă că la ceremonia mâncatului pălăriei vor fi și experții cu care se consultă Iohannis asupra restricțiilor. ”Sunt convins că expertul care a decis închiderea piețelor va mânca și el din pălărie alături de Iohannis. Asta dacă n-a fost exclusiv decizia lui, caz în care o va mânca totuși singur”, spune Decebal Popescu.",0
TNR,"Suntem salvaţi! Auzind că e AUR în Parlament, au venit canadienii să dea cu cianură","„Data trecută când am încercat să scoatem aur în România n-a ieşit aşa bine. Cu toate astea, suntem dispuşi să mai băgăm o fisă dacă vom avea acceptul românilor”, a declarat CEO-ul Marcel Resources, John Marcel. „Din fericire, zona e deja toxică, nu există cine ştie ce floră sau faună, singurul urs care putea fi afectat e Goţiu, iar ăla nu mai e în parlament.”Singura nemulţumită de sosirea canadienilor cu cianura ar putea fi Biserica, deoarece exploatarea minieră ar putea acoperi Catedrala Neamului cu steril şi mocirlă. „Altă Catedrală mai la deal, altă distracţie”, a oftat Preafericitul, vizibil nefericit.",0
TNR,"Rezultatul, încă neclar. Mai mulți candidați erau pe listă și la PNL şi la PSD","Un caz deosebit e al lui Aurel Marcel, fost PSD, fost PNL, fost PMP, fost PRO România, care a înregistrat la scrutin un succes dublu. „Am ieşit senator PSD şi deputat PNL”, se făleşte bărbatul, absolvent al prestigioasei Universităţi de Învăţământ Autentic Marcel Impex SRL 2000 din Tecuci, unde rector este chiar fratele său mai mic, Viorel Marcel. „Acum voi avea discuţii cu Orban şi Ciolacu, să văd care plusează cu un post de ministru sau măcar secretar de stat.”„Marea surpriză a alegerilor parlamentare rămâne AUR – un alt posibil motiv de întârziere al rezultatelor, deoarece mai mulţi candidaţi se regăsesc atât pe lista partidului, cât şi pe lista Poliţiei de persoane dispărute de la domiciliu aflate sub tratament psihiatric”, a precizat Eugen Costică, croitor cămăşi de forţă.",0
Calin,"Iohannis a împins pe scări o băbuță, că o bănuia că vrea să voteze cu PSD","Ulterior, președintele a reperat la coadă la vot un hipster, despre care avea motive serioase să creadă că va vota cu USR-ul, așa că Iohannis i-a plantat niște marijuana în ghiozdan, după care a pus mascații să-l percheziționeze și să-l aresteze și pe el. Doar că, ghinion: până a chemat Iohannis mascații hipsterul fumase deja marijuana, așa că mascații n-au mai găsit nimic asupra lui.Revenit la Cotroceni, Klaus Iohannis a început să sune la secțiile de votare din Teleorman, Giurgiu, Buzău sau Botoșani unde PSD-ul scoate în mod tradițional procent mare de voturi și să anunțe că-n urne se află o bombă, sperând că votarea va fi astfel întreruptă în acele secții.",0
TNR,Pomohaci vrea la Bruxelles! Lasă preoția ca să devină și el europarlamentar,"Pomohaci a fi spus că a fost profund impresionat de știrile care vin din capitala Uniunii Europene și de faptul că la întrunirile cu mulți europarlamentari de acealași sex nu e cineva care să și cânte o melodie cât au loc dezbaterile. O implicare din partea sa în aceste evenimente ar face totul mult mai distractiv.Totodată prelatul excomunicat crede că pe-acolo asistenții politicienilor sunt mult mai receptivi la ideile lui, relatând cum în timpul unei vizite în zonă a lăsat vreo doi cu gura căscată și a trebuit să le-o astupe cu ce-a găsit la îndemână să nu-i tragă curentul.",0
Ionut,Iohannis încă n-a reușit să dea vina pe PSD pentru gropile din autostrada Moldovei,"”E dubios. Era previzibil ca Iohannis să spună că din cei 13 km de autostradă, doar 30 cm au gropi. Mă așteptam să-l văd pe Iohannis spunând că din cauza PSD românii n-au avut bani de tancuri și nu și-au permis decât autoturisme, care nu rezistă la gropile de pe centura Bacăului, proaspăt inaugurată chiar de Iohannis”, spune analistul politic Decebal Popescu.E posibil ca Klaus să se gândească la una bună de tot, pe care s-o dea fix în seara de dinaintea alegerilor. Ar putea susține că Dorelul care a turnat asfaltul este membru PSD și a vrut să saboteze autostrada, sau că șoferii care și-au rupt mașinile sunt pesediști și au intrat înadins în groapă, ca să-l facă de râs pe Iohannis.",0
Eftimie,"25 de europarlamentari români, prinși la o tăiere de porc într-un bar din Bruxelles","„Am găsit asupra persoanelor prinse acolo cuțite foarte lungi precum și un aruncător de flăcări. Totodată unul din europarlamentari, Blaga Vasile, era îmbrăcat într-o geacă portocalie fosforescentă să nu fie confundat cu un porc”, au declarat anchetatorii. Singurul europarlamentar care a scăpat a fost Cristian Bușoi, pe care l-au trimis după țigări și apoi au închis ușa să nu mai poată intra înapoi motivând că „Bușoi e oricum refuzat la orice orgie”.Se pare că acesta a fost cel care a alertat autoritățile, deși nu e singurul care a sunat la poliție. Vecinii au apelat alarmați la 112 când l-au văzut pe europarlamentarul Mihai Tudose ieșind pe geam pentru că au crezut că este vorba de un extraterestru.",0
Ionut,"Vaca din care s-a făcut geaca de piele a lui Vela, decorată post-mortem de Iohannis","Conferirea decorației Meritul Agricol în rang de mare bovină cu două coarne încrucișate înseamnă că o dată pe an lângă abatorul unde a fost sacrificată vaca vor fi trase câte 21 de salve de tun, ca pentru un erou al neamului. Iată că am arătat că știm să ne cinstim eroii, fie ei chiar și cornuți, așa cum poate confirma și ministrul Vela”, a mai spus Iohannis.În cinstea memoriei vacii a fost dată o comandă pentru construirea unei statui a vacii respective, cu ministrul Vela călare pe ea, conform tradiției statuilor ecvestre, dar fiind un an dificil, cu povară financiară mare, n-au fos fonduri pentru întreaga vacă, ci doar pentru uger din bronz înalt de 2 metri, cu inscripția ”Sorbiți de aici dovada dăruirii noastre”.",0
Ionut,"Nou scandal în USR. Barna, acuzat că transmite Covid doar la gașca lui din partid","Cel mai jenant a fost că Barna a făcut un clip în care se prefăcea că tușește, la fel ca acela în care se prefăcea că tastează, ca să creadă lumea că face ceva cu Covidul ăla.Cioloș a încercat să intervină și să aplaneze, dar i s-a spus scurt: ”Tu oricum iei Covid de la Bruxelles, ce treabă ai cu Covidul nostru național? Nu-ți ajunge câte locuri ai luat pe liste pe trăncăneală și aranjamente? Lasă-ne măcar Covidul!”, i-ar fi reproșat Gianina Mesadă, membră USR.",0
