author,title,translation,label
Eftimie,Ultima șansă pentru Ponta. La berea Burger poți câștiga un loc în Senat sub capac!,"Informația a venit, evident, de la o sursă nu doar bine ancorată în realitățile cotidiene ci și cu dare de mână, întrucât pare genul de om care cumpără cel mai bun Burger, cel la sticlă de sticlă, cunoscut în lumea bețivilor drept Burger Premium Lager.Deși par puține, șansele lui Victor Ponta nu sunt chiar de neluat în seamă. Celebra fabrică a scos la vânzare un număr limitat de beri Burger la sticlă, sunt 24 în toată țara iar prețul lor este unul exorbitant pentru consumatorul de rând. Recent, o astfel de bere s-a vândut la licitație pentru suma de 3 lei, iar un avocat înstărit ca Victor Ponta nu va avea o problem în a găsi acești bani prin casă sau, dacă nu, sigur are un prieten important care l-ar putea ajuta cu suma.",0
Eftimie,AUR promite 2000 km de tuneluri dacice în următorii 4 ani,"„Dacă ne uităm cu atenție, doar Dacia Malvensis este legată de Apulensis cu un tunel dacic, în rest e dezastru. Moesia nu are legătură cu restul țării, Porolissensis la fel. Sunt provincii izolate, uitate, rămase la îndemâna roxolanilor care jefuiesc și nu produc nimic bun”, a declarat tarabostesul partidului AUR, George Simion.Acesta crede că pentru a crea o Dacie puternică avem nevoie de unire între toate provinciile precum și de o nouă reorganizare admistrativă, ce presupune mutarea capitalei la Sarmisegetuza. Ideea nu pare lipsită de avantaje, atât Sarmisegetuza, în care nu s-a mai investit de 2000 de ani, cât și Bucureștiul, actuala capitală, arată cam la fel, diferența e că în capitala Daciei sunt mult mai puțini cocalari.",0
Ionut,Guvernul sancționează absenteismul. Județele cu prezență scăzută intră în carantină,"”E inadmisibil ca după ce Statul ți-a dat absolut tot, educație, sănătate, libertate și siguranță, tu să nu vii să pui ștampila ca un cetățean onest pe candidații potriviți!”, spune premierul Orban. Carantina intră în vigoare de la miezul nopții și va fi păstrată până la următoarele alegeri, adică cel mai probabil 4 ani și va fi ridicată doar dacă în județele respective prezența la vot trece de 90%.”Bănuiesc că nu e niciun secret pentru nimeni că în Moldova nu se mai face niciun milimetru de autostradă! O regiune care nu vine la vot nu merită nimic! Acum v-ați găsit să stați în casă? Atunci stați 4 ani!”, spune președintele Iohannis, vizibil furios.",0
Ionut,Iohannis acceptă rezultatul alegerilor și își va mânca pălăria în direct la 19:00,"”E o zi dificilă pentru Iohannis, pentru că e o pălărie mare. Părea chiar mai mare decât Arcul de Triumf în timpul acelei transmisiuni în direct de Ziua Națională, când a vrut să arate că el e România”, spune analistul politic Decebal Popescu. E posibil ca și alți membri PNL să-l ajute pe președinte să înghită pălăria.Surse de la Cotroceni confirmă că la ceremonia mâncatului pălăriei vor fi și experții cu care se consultă Iohannis asupra restricțiilor. ”Sunt convins că expertul care a decis închiderea piețelor va mânca și el din pălărie alături de Iohannis. Asta dacă n-a fost exclusiv decizia lui, caz în care o va mânca totuși singur”, spune Decebal Popescu.",0
TNR,"Suntem salvaţi! Auzind că e AUR în Parlament, au venit canadienii să dea cu cianură","„Data trecută când am încercat să scoatem aur în România n-a ieşit aşa bine. Cu toate astea, suntem dispuşi să mai băgăm o fisă dacă vom avea acceptul românilor”, a declarat CEO-ul Marcel Resources, John Marcel. „Din fericire, zona e deja toxică, nu există cine ştie ce floră sau faună, singurul urs care putea fi afectat e Goţiu, iar ăla nu mai e în parlament.”Singura nemulţumită de sosirea canadienilor cu cianura ar putea fi Biserica, deoarece exploatarea minieră ar putea acoperi Catedrala Neamului cu steril şi mocirlă. „Altă Catedrală mai la deal, altă distracţie”, a oftat Preafericitul, vizibil nefericit.",0
TNR,"Rezultatul, încă neclar. Mai mulți candidați erau pe listă și la PNL şi la PSD","Un caz deosebit e al lui Aurel Marcel, fost PSD, fost PNL, fost PMP, fost PRO România, care a înregistrat la scrutin un succes dublu. „Am ieşit senator PSD şi deputat PNL”, se făleşte bărbatul, absolvent al prestigioasei Universităţi de Învăţământ Autentic Marcel Impex SRL 2000 din Tecuci, unde rector este chiar fratele său mai mic, Viorel Marcel. „Acum voi avea discuţii cu Orban şi Ciolacu, să văd care plusează cu un post de ministru sau măcar secretar de stat.”„Marea surpriză a alegerilor parlamentare rămâne AUR – un alt posibil motiv de întârziere al rezultatelor, deoarece mai mulţi candidaţi se regăsesc atât pe lista partidului, cât şi pe lista Poliţiei de persoane dispărute de la domiciliu aflate sub tratament psihiatric”, a precizat Eugen Costică, croitor cămăşi de forţă.",0
Calin,"Iohannis a împins pe scări o băbuță, că o bănuia că vrea să voteze cu PSD","Ulterior, președintele a reperat la coadă la vot un hipster, despre care avea motive serioase să creadă că va vota cu USR-ul, așa că Iohannis i-a plantat niște marijuana în ghiozdan, după care a pus mascații să-l percheziționeze și să-l aresteze și pe el. Doar că, ghinion: până a chemat Iohannis mascații hipsterul fumase deja marijuana, așa că mascații n-au mai găsit nimic asupra lui.Revenit la Cotroceni, Klaus Iohannis a început să sune la secțiile de votare din Teleorman, Giurgiu, Buzău sau Botoșani unde PSD-ul scoate în mod tradițional procent mare de voturi și să anunțe că-n urne se află o bombă, sperând că votarea va fi astfel întreruptă în acele secții.",0
TNR,Pomohaci vrea la Bruxelles! Lasă preoția ca să devină și el europarlamentar,"Pomohaci a fi spus că a fost profund impresionat de știrile care vin din capitala Uniunii Europene și de faptul că la întrunirile cu mulți europarlamentari de acealași sex nu e cineva care să și cânte o melodie cât au loc dezbaterile. O implicare din partea sa în aceste evenimente ar face totul mult mai distractiv.Totodată prelatul excomunicat crede că pe-acolo asistenții politicienilor sunt mult mai receptivi la ideile lui, relatând cum în timpul unei vizite în zonă a lăsat vreo doi cu gura căscată și a trebuit să le-o astupe cu ce-a găsit la îndemână să nu-i tragă curentul.",0
Ionut,Iohannis încă n-a reușit să dea vina pe PSD pentru gropile din autostrada Moldovei,"”E dubios. Era previzibil ca Iohannis să spună că din cei 13 km de autostradă, doar 30 cm au gropi. Mă așteptam să-l văd pe Iohannis spunând că din cauza PSD românii n-au avut bani de tancuri și nu și-au permis decât autoturisme, care nu rezistă la gropile de pe centura Bacăului, proaspăt inaugurată chiar de Iohannis”, spune analistul politic Decebal Popescu.E posibil ca Klaus să se gândească la una bună de tot, pe care s-o dea fix în seara de dinaintea alegerilor. Ar putea susține că Dorelul care a turnat asfaltul este membru PSD și a vrut să saboteze autostrada, sau că șoferii care și-au rupt mașinile sunt pesediști și au intrat înadins în groapă, ca să-l facă de râs pe Iohannis.",0
Eftimie,"25 de europarlamentari români, prinși la o tăiere de porc într-un bar din Bruxelles","„Am găsit asupra persoanelor prinse acolo cuțite foarte lungi precum și un aruncător de flăcări. Totodată unul din europarlamentari, Blaga Vasile, era îmbrăcat într-o geacă portocalie fosforescentă să nu fie confundat cu un porc”, au declarat anchetatorii. Singurul europarlamentar care a scăpat a fost Cristian Bușoi, pe care l-au trimis după țigări și apoi au închis ușa să nu mai poată intra înapoi motivând că „Bușoi e oricum refuzat la orice orgie”.Se pare că acesta a fost cel care a alertat autoritățile, deși nu e singurul care a sunat la poliție. Vecinii au apelat alarmați la 112 când l-au văzut pe europarlamentarul Mihai Tudose ieșind pe geam pentru că au crezut că este vorba de un extraterestru.",0
Ionut,"Vaca din care s-a făcut geaca de piele a lui Vela, decorată post-mortem de Iohannis","Conferirea decorației Meritul Agricol în rang de mare bovină cu două coarne încrucișate înseamnă că o dată pe an lângă abatorul unde a fost sacrificată vaca vor fi trase câte 21 de salve de tun, ca pentru un erou al neamului. Iată că am arătat că știm să ne cinstim eroii, fie ei chiar și cornuți, așa cum poate confirma și ministrul Vela”, a mai spus Iohannis.În cinstea memoriei vacii a fost dată o comandă pentru construirea unei statui a vacii respective, cu ministrul Vela călare pe ea, conform tradiției statuilor ecvestre, dar fiind un an dificil, cu povară financiară mare, n-au fos fonduri pentru întreaga vacă, ci doar pentru uger din bronz înalt de 2 metri, cu inscripția ”Sorbiți de aici dovada dăruirii noastre”.",0
Ionut,"Nou scandal în USR. Barna, acuzat că transmite Covid doar la gașca lui din partid","Cel mai jenant a fost că Barna a făcut un clip în care se prefăcea că tușește, la fel ca acela în care se prefăcea că tastează, ca să creadă lumea că face ceva cu Covidul ăla.Cioloș a încercat să intervină și să aplaneze, dar i s-a spus scurt: ”Tu oricum iei Covid de la Bruxelles, ce treabă ai cu Covidul nostru național? Nu-ți ajunge câte locuri ai luat pe liste pe trăncăneală și aranjamente? Lasă-ne măcar Covidul!”, i-ar fi reproșat Gianina Mesadă, membră USR.",0
Eftimie,"Ponta se dezvinovățește: „Nu eu, ci mâna lui Dumnezeu a scris mesajul plagiat”","Ca de obicei, fostul prim-ministru s-a apărat, spunând că nu a fost el cel care a făcut fapta. „A fost mâna lui Dumnezeu care a scris mesajul plagiat. Posibil ca lui Dumnezeu să-i fi plăcut atât de mult mesajul ăsta încât a zis că e nevoie să apară în mai multe locuri și mi-a îndrumat și mie degetele pe tastatură”, a declarat Victor Ponta.Acesta a precizat că, mai nou, acum crede și în Dumnezeu, mai ales când a aflat că acesta îi iartă și pe plagiatori, hoți sau mincinoși. „Iisus a fost răstignit alături de doi tâlhari care au ajuns cu el în rai. Puteți fi sigur că și eu voi ajunge acolo, mă și gândesc să tâlhăresc pe cineva să-mi măresc șansele”, a spus liderul ProRomania.",0
Vasile,Ministerul Sănătății se chinuie de 6 luni să asambleze niște paturi ATI de la IKEA,"„Avem zeci de angajaţi care lucrează non-stop încercând să le dea de cap. Fie vorba între noi, ne-am şi aruncat la modelul BÖLNAV când puteam să cumpărăm modelul MIERÄU, care are de două ori mai puţine şuruburi”, a recunoscut ministrul Nelu Tătaru.Acuzaţi că s-au zgârcit când au refuzat să achite câteva sute de lei în plus pentru montaj, reprezentanţii Ministerului s-au umflat în pene că sunt oameni în toată firea şi nu-i face pe ei un amărât de pat ATI, că atunci când au montat biblioteca aia din biroul ministrului le-a ieşit din prima şi nici măcar n-aveau instrucţiuni atât de detaliate.",0
Vasile,"A fost arestată şi pisica lui Dan Tudorache, care în loc de păr lăsa bani","„Acum înţelegem şi de ce avea nevoie de menajeră. Din blana deasă a pisicii cădeau constant nu doar fire de păr, ci şomoioage întregi de euro şi dolari, de provenienţă cel mai probabil ilicită”, explică agentul de poliţie Aurel, care a condus percheziţia.Oamenii legii spun că, în urma unui pont primit de la câinele lui Tudorache, au descoperit mai bine de 100.000 de euro după ce au periat timp de câteva minute pisica lui Tudorache, iar în litieră au fost găsite câteva pepite de aur masiv.",0
Calin,A început deja vaccinarea în București? În Rahova sunt mii de seringi pe jos,"”În Sectorul 5 sunt cei mai responsabili cetățeni”, se laudă primarul de sector, Cristian Piedone. ”Ei nu stau cu mâna întinsă, să aștepte să le aducă guvernul vaccinul, nu, sunt cetățeni pro-activi care cumva au făcut deja rost de vaccin, altfel nu se explică prezența seringilor pe jos. Vreau să-i felicit sincer pentru responsabilitatea de care dau dovadă.”Primarul Piedone spune că le-a transmis lucrătorilor de la salubritate ca nu cumva să ridice seringile de pe jos. ”Trebuie să rămână acolo, ca să-i inspire și pe ceilalți cetățeni ai sectorului să facă la fel. Sper ca în două săptămâni să avem de cinci ori mai multe seringi pe jos, pentru că asta va însemna că în sectorul nostru noi nu mai avem o problemă cu Covid-ul”, este optimist primarul Sectorului 5.",0
Calin,"Orban anunță programul de guvernare: ”Tot ce-a promis PSD-ul, plus două beri!”","Ludovic Orban a precizat, totuși, că promisiunea lui nu trebuie luată mot a mot. ”Nu sunt un impostor ca să pretind că vor fi două beri și fix doar două beri. Una eu, una cetățeanulși gata,mergem acasă. Așa ceva este, evident, imposibil. Deci cele două beri se pot transforma foarte ușor în 10, 12 sau chiar 20 de beri”, a explicat premierul.Marcel Ciolacu s-a arătat deranjat de programul electoral al peneliștilor. ”E foarte urât ce-a făcut Ludovic Orban”, a acuzat șeful PSD. ”Nu mă deranjează c-a promis tot ce-am promis și noi, că știu că nici noi, nici PNL-ul nu vom respecta acele promisiuni, dar mă irită faza cu cele două beri. Adică PSD-ul e cel mai bun prieten al PNL-ului, iar Orban bea berea cu cetățeanul, în loc s-o bea cu mine? Așa ceva nu se face!”",0
Ionut,Au prins curaj. Moldovenii sună la Kremlin și închid!,"Atmosferă revoluționară în Republica Moldova, după ce Maia Sandu a devenit președinte. Moldovenii au prins curaj și deja provoacă Moscova. Tot mai mulți moldoveni sună la Kremlin și închid, făcând-l cu nervii pe Vladimir Putin. Strategia moldovenilor e foarte subtilă, pentru că sună cu număr ascuns.Putin a avut și o mică problemă la un moment dat pentru că l-a sunat ambasadorul Iranului și Putin l-a înjurat, că i s-a părut că are accent moldovenesc.",0
Calin,"Bugetarii, despre săptămâna de lucru de 4 zile: ”Atât de mult?! E inuman!”","Bugetarii se tem că săptămâna de lucru de 4 zile ar putea fi doar primul pas prin care stilul lor de viață să fie exterminat. ”Am auzit zvonuri c-ar urma și alte urgii, cum ar fi ziua de muncă de 6 ore sau evaluarea periodică a activității noastre. Nu vom accepta niciodată așa ceva!”, au avertizat bugetarii.Bugetarii se opun și digitalizării din instituțiile publice. ”Când o învăța un calculator să plimbe foi și dosare de la un birou la altul atunci să se pună problema să ne înlocuiască pe noi. Cum să fie oamenii înlocuiți cu calculatoare? Cu cine ies eu la țigară sau la cafea în timpul programului? Cu calculatorul sau cu omul? Să fim serioși”, a punctat liderul de sindicat al bugetarilor.",0
Calin,Iohannis a tras o bășină la masă și pentru că nu are câine a dat vina pe PSD,"”PSD-ul are majoritate în bucătărie și controlează ceea ce mi se pune în farfurie”, a acuzat președintele. ”Eu nu am cerut nici mazăre, nici fasole, ele au fost decise de majoritatea toxică a PSD-ului. Sper ca românii să înțeleagă acest lucru și să iasă la vot pe 6 decemrie,să scăpăm odată de PSD.”Acuzat ulterior de Ciolacu că s-a bășit, Iohannis s-a plâns că liderul PSD face declarații politicianiste. ”Asta fac pesediștii, sunt în stare și să se cațăre pe o bășină ca să-și facă campanie electorală”, a acuzat președintele. ”E josnic să ajungi să te folosești de o bășină ca să-ți satisfaci interesul tău electoral.”",0
Eftimie,"Adio, iarnă! Ciucu a reziliat contractul cu firma care urma să aducă zăpadă","„Am verificat și este vorba de o afacere făcută de fostul primar prin care o firmă trebuia să aducă 120 de tone de zăpadă pentru 6 milioane de euro, să o pună pe străzi să pară că e sărbătoare. Nu cred că avem nevoie de așa ceva”, a invocat, cu un tupeu teribil, liberalul care ocupă vremelnic funcția de edil al sectorului.Acesta a mai adus tot felul de argumente lipsite de substanță, cum că firma care trebuia să pună zăpadă în sector avea doar un singur angajat care era și pesedist pe deasupra. Poate primarul înțelege că nu poate sacrifica bucuria locuitorilor doar pentru a-și satisface el niște meciuri electorale și se va trezi la timp din această cruciadă lipsită de sens!",0
Calin,Donald Trump l-a felicitat pe Igor Dodon pentru victoria în alegeri,"Donald Trump i-a trimis chiar și o șapcă lui Igor Dodon, identică cu cea primită de Klaus Iohannis în timpul vizitei sale la Casa Albă. Și ca să nu rămână mai prejos, Dodon i-a făcut și el un pachet lui Donald Trump, în care a pus bomboane Bucuria, dar și niște ceaiuri pe care tocmai ce le-a primit de la Moscova.Un apropiat al lui Dodon spune că mesajul lui Donald Trump i s-a cam urcat la cap președintelui moldovean. ”Azi a fost prima zi în care domnul Dodon nu s-a închinat la tabloul lui Vladimir Putin, așa cum face în fiecare dimineață de peste 10 ani”, a povestit acesta.",0
Vasile,Rezultate finale la alegerile din Moldova. Igor Dodon a căzut pe geam,"„Din păcate e adevărat, tovarăşul Dodon s-a prăvălit de la fereastra odăii sale. Din fericire, acesta se află în afara oricărui pericol, fiind doar puţin tulburat. Îi ducem un ceai cald şi o să vedeţi cum radiază din nou!”, a declarat Piotr Asasinovici Spionrusov, unul dintre consilierii sosiţi de la Moscova ai lui Igor Dodon.Cu această ocazie s-a dovedit din nou că prietenii lui Dodon îi sunt atât de aproape încât, uneori, pot chiar prevedea ce i se va întâmpla acestuia. Potrivit unor surse de la Kremlin, liderul rus Vladimir Putin a postat pe Vkontakte mesajul „Regret profund accidentul bunului nostru frate Igor Dodon” cu 3 minute înainte ca accidentul în sine să aibă loc.",0
Calin,Trump nu renunță! A cerut două din trei alegeri pentru stabilirea câștigătorului,"”Să fie președinte cel care câștigă două din trei”, a anunțat Trump. ”Joe are 1-0, dar sunt convins că pot să întorc rezultatul și să-l bat cu 2-1. N-am cum să nu câștig alegerile împotriva lui dacă se mai organizează de două ori. Nimeni nu este mai bun decât mine la lupte electorale, sunt cel mai bun din lume la așa ceva.”În caz că Joe Biden nu acceptă ”două din trei”, Trump are și un plan B. Apropiații lui spun că e gata să i le ofere lui Biden pe Melania și Ivanka, doar ca să-l lase să fie președinte în continuare. Iar oferta este valabilă și dacă îl lasă în Biroul Oval de la Casa Albă doar în weekend-uri, nici măcar toată săptămâna.",0
Calin,"Niciun chelner la mitingul Horeca, deși organizatorul le face semn disperat de 2 ore","Deși de la un timp semnele făcute de organizator au devenit tot mai vehemente, chelnerii nu au fost deloc impresionați. Stau între ei la țigară, la mică distanță de Piața Victoriei, iar uneori dau și ei din mână cu sensul de ”Vin imediat!”, dar rămân neclintiți.”E ultima dată când mai vin aici”, a răbufnit organizatorul protestului. ”Deși mă văd și nu mai e niciun alt protestatar de care să se ocupe, refuză să vină la mine. O să le las un review negativ, să știe și alți organizatori de proteste să nu se bazeze pe acești chelneri.”",0
Ionut,Orban a uitat că a dat restricţiile şi s-a dus aseară la 11 să-şi ia o bere,"N-a gândit-o deloc pe asta! Premierul Ludovic Orban însuși a fost prins aseară în timpul unei razii și amendat de polițiști, pentru că ieșise după orele 23:00, să-și ia o bere. Orban s-a scuzat, spunând că a uitat complet de restricții și se dusese doar 5 minute să-și ia o bere pentru dimineață, să se dreagă.Polițiștii l-au amendat totuși, pentru că era evident că Orban știa de restricții și că magazinele sunt închise, din moment ce încerca să-și cumpere o bere la trei litri dintr-o benzinărie, singurul loc unde mai era deshis noaptea, și mai făcea și scandal, că de ce durează atâta la casă, unde cineva își cumpăra rovinietă.",0
TNR,Responsabilitate! Coreea de Nord face masca obligatorie în toate lagărele,"„Ne-am inspirat de la China, care a introdus măşti şi dozatoare cu dezinfectant în lagărele unde sunt torturaţi uigurii, dizidenţii şi turiştii străini care au fotografiat ce nu trebuie”, explică aghiotantul lui Kim Jong-un, Jim Bong-bun.„Sigur, nu ne comparăm cu puterea economică a Chinei, care oferă câte o mască nouă zilnic fiecărui deţinut căruia i-a fost prelevat minimum un organ, dar câteva măsuri de bun simţ putem să luăm şi noi”, a adăugat oficialul nordcoreean. „Şi ar fi fost chiar mai multe, dar pe câteva le-a mâncat tovarăşul secretar general, slăvit fie numele său.”",0
Vasile,Alegeri SUA: Romeo Fantastick câştigă detaşat în statul Carolina Geambala,"În mod deloc surprinzător, câştigătorul din Carolina Geambala este şi de data aceasta Romeo Fantastick, regele sexului.„Hai, numără un pic, scoate votul din buric, dă-i motoare verticale de-alea supranaturale”, a exclamat Romeo, în aplauzele frenetice ale susţinătorilor care făceau dansul pinguinului în piaţa publică din New Bahaosville, capitala statului Carolina Geambala.",0
Calin,"România trece la Covidul greu! Se taie 4 de zero, ca să raportăm doar câte-un caz","”Ne apropiem de 10.000 de cazuri zilnic și e normal să luăm o decizie radicală”, a anunțat Ludovic Orban. ”Covidul va fi lipsit de vlagă de aici încolo, pentru că una este să anunți 10.000 de cazuri noi și cu totul altceva să spui «Azi avem un singur caz nou». Trecerea la Covidul greu ajută moralul populației, dar ne ajută și pe noi să ținem alegerile în decembrie.”Premierul a atras însă atenția că denominarea se aplică doar la numărul de infectări cu Covid, nu și la locurile din spitale. ”În acest fel, cu câteva sute de locuri libere la terapie intensivă nu avem emoții că se vor umple vreodată, că vom avea doar 1-2 cazuri pe Covid greu pe zi”, exultă Ludovic Orban.",0
TNR,"Pentru că închiderea restaurantelor n-a funcţionat, Guvernul discută azi dacă să le dea foc","„Cumva, chiar dacă am închis restaurantele şi nicăieri în zonele roşii nu se mai mănâncă burgeri scumpi şi incomozi, numărul de cazuri continuă să crească”, a explicat Aurel Marcel, subsecretar de stat în Ministerul Ideilor. „Probabil oamenii continuă să se întâlnească în restaurantele închise şi să mănânce burgeri scumpi şi dificil de mâncat. Altă explicaţie pentru numărul din ce în ce mai mare de infectări chiar nu există.”„Singura soluţie pe care o văd e să le dăm foc, eventual să arăm şi pământul după ele”, a adăugat Grigore Manole, liderul negocierilor cu industria horeca.",0
Ionut,"În România nu se aude nicio bormașină, toți sunt cu ochii pe alegerile din SUA","Liniște ca într-o mânăstire tibetană în toată România. Preocupați să afle cât e scorul la alegerile din SUA, românii nu au avut timp azi nici măcar să dea o gaură cu bormașina și nici să claxoneze, că au o mână permanent ocupată, să se uite la update-urile live pe telefoane.Azi vecinii care spărgeau pereți prin apartament, ca să-și facă tradiționalul open space cu boltă, cum au toți țăranii, au pus rotopercutoarele jos și se uită și ei la alegeri. Chiar și meltenii cu mașini cu tobă modificată au încetat să mai scoată zgomotul infernal, cu ochii pe știri.",0
Calin,"Nu mai are răbdare! Trump l-a sunat pe Putin, să-l întrebe cine a câștigat alegerile","Putin s-a făcut însă că nu înțelege întrebarea, ba chiar s-a arătat surprins de faptul că sunt alegeri în SUA. ”Nici nu știam că sunt alegeri la voi”, i-a transmis președintele rus celui american. ”Dar ce, tu nu ești ales președinte pe viață, ca mine în Rusia? Aveam o părere mai bună despre tine, altfel nu te făceam președinte, Donald.”Refuzat de Vladimir Putin, Donald Trump a luat la rând în aceste momente vrăjitoarele din România, pe care le sună cu speranța că-i vor ghici rezultatele finale cât mai repede posibil. În tot acest timp, Joe Biden se pregătește să meargă la vot, că între timp a uitat c-a votat și ieri.",0
Calin,Purtarea căciulii devine obligatorie în toate judeţele cu peste 2 geamuri deschise,"”Să nu uităm, totuși, că dacă te trage curentul te expui la niște riscuri mult mai mari decât dacă iei Covid”, a avertizat premierul Ludovic Orban. ”Așa că e normal să luăm măsuri și împotriva trasului de curent. Prefecții au fost anunțați deja să instituie obligativitatea purtării de căciulă în toate județele în care există cel puțin două geamuri deschise.”În plus, Ludovic Orban a anunțat că va fi înființată şi o linie specială de Whatsapp, unde poţi să-l torni la maică-sa pe ăla care ţine căciula în buzunar sau nu-și acoperă complet urechile cu ea. ”Vom da și un milion de căciuli românilor care nu-și permit una”, a mai promis premierul.",0
Vasile,"Moşii, tot moşi! Trump şi Biden s-au bătut pe o tigaie într-un supermarket din Galaţi","Când spiritele s-au calmat, cei doi candidaţi la funcţia supremă a planetei şi-au băgat dinţii înapoi în gură şi au început să plescăie insistent, până când au fost reperaţi de bodyguarzii lor. Aceştia i-au adus înapoi în America pentru a putea asista la alegerile care vor decide soarta civilizaţiei umane.La sosirea în Washington, D.C., bastonul lui Biden a fost extras cu grijă din curul scofâlcit al preşedintelui în exerciţiu, în timp ce un dentist îndemânatic i-a îndepărtat lui Trump dintre gingiile uscăţive smocurile de păr smulse din urechile lui Biden.",0
Eftimie,"Nea Costel, tehnocrat, vrea puterea: ”Dă-vă-n p… mea de liberali!”","Acesta e pregătit să preia conducerea țării considerând că se poate pricepe la fel de bine: ”Dacă vi se pare că Ludovic Orban era sărac înseamnă că nu mi-ați văzut declarația mea de avere. Asta pentru că n-am depus-o nicăieri că nu am bani de hârtie și pix”, declară motivat drojdierul.Atitudinea lui Nea Costel e susţinută atât de autorităţile de la Bruxelles, cât şi de colegii săi de băutură, gunoierii cartierului. Aceştia le recomandă liberalilor să-şi bată cuie în cap data viitoare când mai vor ceva, cum ar fi să participe la alegeri: ”Noi când eram în puşcărie şi ne doream ceva, ne băteam cuie în cap până ni se dădea”, spun drojdierii.",0
Eftimie,O panaramă neidentificată i-a zgâriat mașina lui Nicușor când depunea jurământul,"Chiar în prima zi de mandat, când a fost să-și depună jurământul, o panaramă din multele panarame venite la București din Moldova, i-a zgâriat mașina lui Nicușor dan cu un cui. Acesta spune că gestul este inexplicabil, întrucât a plătit și taxa de parcare și amenda dată de poliția comunitară, care avea încă ordine de la fostul primar să-l șicaneze.În timp ce panarama se ascunsese în boscheți și striga „huoooo, câineeee!!!”, Nicușor Dan a analizat zgârietura și a estimat că nu este paralelă cu asfaltul așa că a corectat totul cu cheia proprie, acoperind zgârietura veche cu niște pastă corectoare pe care o avea în trusa de geometrie pe care o are tot timpul în torpedoul mașinii. Momentan nu se știe cine este autoarea faptei întrucât imaginile de pe camerele de supraveghere din zonă sunt neclare.",0
Vasile,10 lucruri găsite de Nicușor Dan în Primărie după 4 ani cu Firea,"În agenda imensă unde se prefăcea Firea că scrie erau 499 de pagini de pisici desenate prost;Sertarul cu dildouri şi ăla cu moaşte erau amestecate între ele, într-un haos total;",0
Ionut,"Drujbarii de la ADP, chemați urgent de Firea să toace și ultimele documente","Tocătoarele de documente nu mai fac față! Panicată că vine Nicușor și găsește dovada tunurilor din ultimii 4 ani, Firea a chemat urgent drujbarii de la ADP să toace documente. Chiar și tocătorul industrial, care merge nonstop din prima noapte de după alegeri, s-a încins de cât a tocat.Firea încearcă să ascundă facturile pentru sutele de SUV-uri, zecile de mii de iPhone-uri pentru angajații firmelor primăriei și mai ales contractele grase pentru firmele abonate la bani publici. Din greșeală, un angajat a tocat din greșeală și lista de cumpărături a lui Firea, și fostul primar a vrut să-l arunce și pe el în tocător.",0
Eftimie,"Pentru că nimeni nu ia legea în serios, Monitorul Oficial va fi tipărit cu Comic Sans","„Ne-am gândit la Comic Sans pentru că este potrivit din mai multe puncte de vedere. În primul rând are «Comic» chiar în titlu, și pare ceva hazliu, că oricum nu ia nimeni în serios ce scrie acolo. Apoi acest font atrage copiii, care vor fi astfel informați mai ușor despre ce fac cei cu minte de copii care fac legi”, spune inițiatorul ideii, vicepreședintele Monitorului Oficial, Decebal Popescu.Pe lângă această schimbare, Monitorul Oficial se va mai vinde și cu alte lucruri pentru a atrage mai mulți abonați. Astfel, fiecare număr al MO va conține și o bucățică din corabia Esperance, a celebrului aventurier Anton Lupan, și cine cumpără 24 de numere va putea să o construiască de unul singur acasă și să se uite la ea.",0
TNR,Vanghelie s-a înscris la ecologiști cu sloganul ”Fiare vechi looom”,"Întrebat ce semnifică deviza sa, Vanghelie a lansat o serie întreagă de explicaţii. „În primul rând, înseamnă că s-a terminat cu dinozaurii din politică, aceste fiare vechi care au marcat istoria ultimilor 30 de ani. În al doilea rând, arată că marea noastră luptă e cu încălzirea globală. Personal îi voi ajuta pe locuitorii circumscripţiei mele să scape de caloriferele care nu le mai trebuie. Dacă e nevoie, voi merge din curte în curte, anunţându-i pe localnici că a venit timpul să se debaraseze de aceste relicve ale tranziţiei.”„E un slogan bun, dacă eşti atent auzi cum îl fredonează deja zeci de oameni”, a declarat şeful lui Vanghelie din Partidul Ecologist, Geani Briceag zis Thunberg de la Săruleşti.",0
Vasile,"Berbeceanu și-a început mandatul cu dreptul, un croșeu de stânga şi un cap în gură","Ulterior, Berbeceanu a spart uşa clădirii şi a mai bătut câţiva funcţionari înainte să i se explice că acest lucru nu mai face parte din atribuţiile sale. „Ca prefect, el va sta cuminte într-un birou şi poate chiar să-şi dea chiar şi cagula jos dacă doreşte”, a precizat un reprezentant al Prefecturii, pitit după un dulap de teama noului său şef.„Ce fişa postului domn’le? Eu aşa ştiu, că mandatul trebuie să-l începi cu dreptul, ca să-l năuceşti pe infractor. P-ormă fie scoţi pulanul, fie îi dai cu stângul, cu capul şi un picior la ficaţi”, a comentat noul prefect, încă obişnuit cu rigoarea şi predictibilitatea vieţii de poliţist.",0
